"","(Intercept)","monthAugust","monthDecember","monthFebruary","monthJanuary","monthJuly","monthJune","monthMarch","monthMay","monthNovember","monthOctober","monthSeptember","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.862",5.15007005892648,-0.68032194987244,-0.694662727727238,0.0540642698993321,-0.330232294275588,-0.564243643378223,-0.304429192876927,-0.0947071939455116,-0.0160818550686492,-0.0905432104073624,0.0564934374359128,0.109888106447162,0.831815095424425,-2.06373471221534,-2.76859001523344,-3.28423093673193,-5.65220140941486,-2.50880175791567,-5.21433357466897,6.01748145921351,-4.36178127697634,2.36201453044164,-2.74158657204432,-4.64050482316924,-2.84824971104783e-07
"boot_params.863",5.08640458102816,-0.740407156326957,-0.659596723583704,0.0238108840647751,-0.3516223896493,-0.631612957220213,-0.351844862330407,-0.130284850195664,-0.0588080674287584,-0.118122312284484,0.0106766236737955,0.0813217231945078,0.830823471897704,-2.00075462394143,-2.77286610922324,-3.11657269857286,-5.17522572473491,-2.50787424202509,-5.16664932813495,5.81669811496649,-4.18493391967666,2.27187076933304,-2.70425268193823,-4.33282165950937,-2.72790351506121e-07
"boot_params.864",5.02366339046325,-0.739512764199321,-0.661289850465621,0.0154033321232923,-0.35064013346269,-0.57480424054351,-0.335014891458705,-0.0961861317453843,-0.0354818909825856,-0.0931468200273384,0.0181270455770976,0.0785354589633584,0.846907793689298,-1.93740727131124,-2.59636995410786,-3.01921246217601,-5.38406610510282,-2.48293384238783,-4.93767703759226,5.7939696186521,-4.22654410377929,2.29746498527415,-2.62415785724741,-4.20321392289309,-2.70137211775317e-07
"boot_params.865",4.91452045249079,-0.755797406901574,-0.615368657697473,0.0494114394080261,-0.331788613469188,-0.563765340240414,-0.371235486319627,-0.122537079003269,-0.0319063929855448,-0.0529750972382094,0.0335379492493514,0.0935458982626038,0.860266374589204,-1.852585168055,-2.59794524373785,-3.0277858223269,-5.15834301141255,-2.3847039359646,-4.97296349922182,5.62799702324344,-4.17887690041203,2.23167107457277,-2.58176486345535,-4.08967192064541,-2.59300949126851e-07
"boot_params.866",4.99964852133591,-0.628241531441626,-0.587064785743294,0.0551425787859295,-0.335765088611091,-0.549675017453089,-0.30313345674365,-0.0889093694225445,-0.0186300587385688,-0.0602722230750826,0.0560611117968984,0.0910279740630406,0.828973432615894,-1.97022580473115,-2.65110602039322,-3.17399537250799,-5.37136841307708,-2.4493250524412,-4.92803827716643,5.69259880508174,-4.3374683769349,2.22978224114766,-2.6359357400208,-4.43195732876941,-2.65855445704985e-07
"boot_params.867",5.10565945107364,-0.732783929608375,-0.702140835336881,0.0630459462920024,-0.326806078801168,-0.562081448164238,-0.318718506486143,-0.134822114645722,-0.0323661433207903,-0.0767636131439154,0.0643199333857742,0.0863563500619749,0.872676441983713,-2.04733121856053,-2.79228553251105,-3.22756694524419,-5.55976016483949,-2.52642893977458,-4.95854043993716,5.96687013586945,-4.57341847414798,2.35179088391422,-2.77622911596667,-4.21114474412491,-2.81256478718412e-07
"boot_params.868",4.91008410723328,-0.721418455586591,-0.605257176364887,0.0555882212568157,-0.317705484498688,-0.533759195924447,-0.38875810859246,-0.0969161298784559,-0.00855995077498982,-0.0712778085564312,0.0690100177205994,0.128991961833364,0.803517963459952,-1.90204935346421,-2.62981500209581,-3.00279191508788,-4.75759416084269,-2.384135164093,-4.74615162607803,5.49711200070298,-4.30706713799608,2.1542150146821,-2.54252338749757,-4.19282187110959,-2.54759787015531e-07
"boot_params.869",4.97877646137302,-0.70913345746594,-0.692199593582323,0.0551109347971686,-0.370874824749875,-0.5392049512704,-0.404093970542275,-0.12075675204964,-0.0234749121179242,-0.0834465942126556,0.0260976975062075,0.0997433886604427,0.825810011597286,-1.95772391191249,-2.66938086760767,-3.16635899526336,-4.91768614770944,-2.46700891472131,-5.77967104733013,5.63208979891734,-4.19504608233428,2.20985474879419,-2.68698690795297,-4.05702680508056,-2.61918841222014e-07
"boot_params.870",4.92289322215264,-0.73880834956789,-0.732097258155749,0.0353360972014596,-0.342074285340903,-0.619730825018424,-0.346942688288356,-0.11398819397283,-0.0625473310446321,-0.090491589580089,0.0144692027580194,0.0644132951413399,0.864353693040931,-1.8777265558644,-2.5654322930466,-3.05515154206011,-5.63262975899122,-2.43445433250692,-4.51117887692563,5.61950261750808,-4.10243176900424,2.23515461985417,-2.48410629805655,-4.37355784768178,-2.58550564413861e-07
"boot_params.871",5.16863192197476,-0.693532297321118,-0.663003598493577,0.0407351663847626,-0.342018150549912,-0.550494811335137,-0.331827108356165,-0.0771256559584269,-0.0317875002433324,-0.052479848228905,0.0594689147005894,0.141597325637371,0.872418167033656,-2.08559125798411,-2.85216514526033,-3.37624815128295,-5.24333876401468,-2.61317965405761,-5.11951040335083,6.11589977739645,-4.30514024044893,2.40100581694615,-2.80025858057379,-4.35003388795575,-2.90159320649997e-07
"boot_params.872",4.9075030949952,-0.728978592763677,-0.63131936441117,0.0225068782069989,-0.375963243635727,-0.618518254814583,-0.354303156767751,-0.106480143446041,-0.0327638630880501,-0.122052270261276,0.0130838101400244,0.0858682755122434,0.822668134560655,-1.90434275134701,-2.57047155857548,-3.04344384853231,-5.03048660503509,-2.36166440369424,-4.80299757533795,5.49515131337266,-4.02571528812654,2.17259430285988,-2.57837071804639,-4.15391998413756,-2.53133776515138e-07
"boot_params.873",4.98201764766709,-0.725974605649707,-0.594783319344887,0.0647252197376379,-0.359005195447091,-0.544404143459015,-0.361454516311667,-0.128127957283484,-0.0343088072763586,-0.0452423727366852,0.0525580534183161,0.114674661883923,0.842440135783262,-1.9242374673569,-2.63260300919893,-3.08657129360193,-5.0018594790918,-2.41180820209503,-5.14000083100314,5.72039915665728,-4.19250701811168,2.25739608647379,-2.59659413394983,-4.34524768030546,-2.6613171934395e-07
"boot_params.874",4.94682661709319,-0.696227955220541,-0.640691098225443,0.0459288086227799,-0.328145522581611,-0.586601112691305,-0.374046921209785,-0.0989537148640203,-0.0306068430440241,-0.0902507453293461,0.0329357342238772,0.103337395385439,0.820710126674191,-1.95791880156261,-2.71262636019234,-3.20917187755877,-5.17256001544959,-2.39959055901387,-4.91488738438714,5.53376771687975,-4.07056734102379,2.17453174681727,-2.59004591427305,-4.23482279205512,-2.57046291124817e-07
"boot_params.875",4.88423676061601,-0.713424386299111,-0.656541306164925,0.017530090844389,-0.314950096881074,-0.51112716976003,-0.371111379778195,-0.0867642075831851,-0.0337064497841914,-0.0801789127664751,0.0403620046376528,0.109673132515083,0.802213421504865,-1.87961692553198,-2.57120056721399,-3.00700825966474,-5.19799645069083,-2.35565267022278,-5.20898529065357,5.44734142003744,-4.30274362871622,2.13309383681838,-2.53832984887943,-4.13991886597092,-2.51015638507667e-07
"boot_params.876",5.12512927299226,-0.691708813027113,-0.66569518297508,0.0600987065930871,-0.305161993216194,-0.52979418918814,-0.328781499520773,-0.09143711202053,-0.00271231342004046,-0.0605986041923059,0.031826561737086,0.114168868926527,0.876023931298408,-2.07012519416145,-2.76582476803808,-3.13580300538447,-5.48600815681362,-2.56023416961308,-5.01541579232543,6.03268227085882,-4.37345925508576,2.37802524666738,-2.76373399146599,-4.53136914839009,-2.85296507112369e-07
"boot_params.877",5.13409954180148,-0.7055189990919,-0.650472360445989,0.0240695418839761,-0.34895235960381,-0.58186330123867,-0.355671832574386,-0.133178810791252,-0.0423307466347847,-0.0931401110956285,0.000574815508340112,0.0787414497384435,0.832101606731488,-2.02911319140733,-2.84360367318616,-3.21633113585938,-5.35910386174836,-2.52329538624685,-5.06187736071428,5.87806874219731,-4.201839258418,2.29995404387642,-2.6623372927434,-4.23396239618092,-2.7790998982023e-07
"boot_params.878",4.99032584280746,-0.658237793597782,-0.612224263985971,0.0782958877069658,-0.312212540771039,-0.541651714060083,-0.27715661020272,-0.0890867963332068,-0.00647972999108145,-0.0635812596760689,0.0386994614111326,0.109394921166754,0.841068939160532,-1.96028885530487,-2.63923456777232,-3.08552078202631,-5.16638963197993,-2.42279105447173,-4.97340911064562,5.72566806643929,-4.18036941015306,2.25822849260899,-2.64230613150163,-4.35892964051497,-2.67505797291878e-07
"boot_params.879",4.8662333931187,-0.725254169107289,-0.611749370414715,0.0750351991333331,-0.28263345732621,-0.546309874739171,-0.363864609746394,-0.0902824944173734,-0.0299606597097418,-0.0618007550503639,0.0441061940556643,0.11787213756008,0.841261724069946,-1.85503546217145,-2.50199399684573,-2.96884667239115,-5.35646098722098,-2.3786379512563,-4.78407432430132,5.49115931539108,-4.17704235000395,2.16574261624078,-2.51798906412921,-4.19456915843322,-2.52693694750608e-07
"boot_params.880",5.08557172013677,-0.655051309768143,-0.619070732793952,0.0897701794033143,-0.324120264075326,-0.598655792053602,-0.31554049482398,-0.0804852008274418,-0.0119544233476338,-0.0599874325858733,0.07688870269731,0.0821808623404998,0.83192587016786,-2.03106038888586,-2.71160561873287,-3.31521122994015,-5.26830272622967,-2.54709294914366,-4.96558139591525,5.91213414991607,-4.37137805345911,2.32055017158019,-2.68577580883955,-4.51362041346705,-2.78319090927435e-07
"boot_params.881",5.20410456371853,-0.710321975933572,-0.663365261538325,0.0625886442932209,-0.300373890513799,-0.562067234377779,-0.335171865901766,-0.1166720308292,0.00672659027217386,-0.0409671593944409,0.0581457985535975,0.131847854517408,0.864327561169252,-2.11870331212151,-2.8567605387405,-3.36277531285059,-5.5851089121466,-2.63688543440059,-5.14328419110882,6.15427909488907,-4.38610130651297,2.41485645721645,-2.839256617353,-4.53623617144095,-2.93261383116673e-07
"boot_params.882",5.05624957149239,-0.695316080459116,-0.64137554351082,0.0577971998295419,-0.3295106424871,-0.56366863509037,-0.339222076221427,-0.104512658748861,-0.0543249093962627,-0.0254275442787707,0.0438262853058418,0.127310666746814,0.84786367781541,-2.00204723086163,-2.76128001171456,-3.12518615448527,-5.32206006009556,-2.48101151571808,-5.06073017214362,5.84498260362099,-4.05544750052507,2.30126597895755,-2.68942312241061,-4.21350088940105,-2.7458851395639e-07
"boot_params.883",5.14068173767417,-0.706582435963838,-0.578982284030979,0.0539283492598627,-0.344188759550185,-0.557613051023704,-0.340400326809665,-0.092591545842672,-0.0371448453032536,-0.112740951773187,0.036812867576134,0.0632761608711276,0.819410255780056,-2.05866670535614,-2.80604085568441,-3.28880327305286,-5.53172869739033,-2.53547388738406,-5.45068109856212,5.91114077410499,-4.2051513300637,2.31788300883922,-2.68634274223692,-4.27375891498586,-2.79873792822905e-07
"boot_params.884",5.08331644879026,-0.737074643324056,-0.566829037266708,0.0619414609540297,-0.327605377030599,-0.550399735979248,-0.395819945633454,-0.0970049389559021,-0.0182271216247026,-0.0749927124794964,0.0428295321993644,0.0992813376119346,0.819755904027593,-2.01579088138797,-2.76650575023849,-3.20342349786753,-5.21718153752893,-2.4910253853119,-5.07747249485049,5.81067914040342,-4.54463365893041,2.27990986599834,-2.6871800853523,-4.40608026783522,-2.73668843888369e-07
"boot_params.885",4.82547902255081,-0.728105029273398,-0.649967821970735,0.0581183113076971,-0.377644415952003,-0.550350074775208,-0.394565755220305,-0.150511447318453,-0.0471507216901503,-0.111643699189186,0.0412092665691357,0.0712185481257001,0.837691040353577,-1.8312259858013,-2.51615286582385,-2.96360791665499,-4.87764296657339,-2.3409386106736,-4.92829573199781,5.37273024427983,-4.21015084816418,2.13642032259927,-2.48619728020181,-4.00039416262392,-2.44869253115023e-07
"boot_params.886",5.02575130047127,-0.702707812985883,-0.520138117433778,0.0499345389476352,-0.348505913634585,-0.5477112640908,-0.330872755216628,-0.0888186951307261,-0.00604717094533243,-0.0440203660553775,0.0701290896219622,0.0976261395006021,0.820122475308989,-2.02093275042312,-2.71436617068102,-3.17842359674749,-5.17104341869057,-2.55369977121087,-5.04082336228086,5.73448424177083,-4.10662950397032,2.24702257581905,-2.67651884175382,-4.32474839253909,-2.68940409511766e-07
"boot_params.887",4.95444282871843,-0.672231627117195,-0.644463432854148,0.0777981426450069,-0.313909848161592,-0.5432507858732,-0.342115509165545,-0.0847943000219574,-0.00350882006197433,-0.0889058553751576,0.0735198189062119,0.128638722167298,0.85322000731593,-1.92392408194402,-2.6581550855611,-3.07596399231061,-5.58781235527729,-2.49537195977484,-4.90771920653337,5.68221938563938,-4.20294382338754,2.23684481649767,-2.69246491031867,-4.23096999333099,-2.64286416919898e-07
"boot_params.888",5.05961375298246,-0.721922735141553,-0.660393369637784,0.0769177386153929,-0.378500381074032,-0.557957077525622,-0.384861698117719,-0.119320125989437,-0.0215987125538588,-0.0696137060480218,0.0444073304563048,0.100786541496964,0.882475022417542,-1.97014477165452,-2.6609239778111,-3.19925111935934,-5.56035766256425,-2.46214177233174,-5.24806539358329,5.88420644830676,-4.34063942186695,2.32626246266274,-2.65077424508028,-4.38048113253002,-2.7554846699375e-07
"boot_params.889",5.11748324644196,-0.748083232642932,-0.6542618132428,0.040914590144271,-0.352491250087075,-0.509288718529837,-0.302246649694923,-0.0954254200899327,-0.0144081129288255,-0.0630694111541068,0.0870797725510209,0.121054461765524,0.828484905144741,-2.0393997570389,-2.74382571416979,-3.28969031018445,-5.46447791231941,-2.54985688662484,-5.15246656314917,5.92076414659626,-4.6430994905886,2.31790971447472,-2.78357241485505,-4.48247835229224,-2.8015183776221e-07
"boot_params.890",4.73929963479234,-0.737206230986852,-0.671458200576349,0.0824029102453235,-0.303642067349496,-0.499496115417703,-0.335293036242485,-0.108932705047149,0.0197937764564765,-0.0684276499966172,0.0407968430568266,0.126895638841518,0.836227492518855,-1.74359722784701,-2.4974348345801,-3.02408638653689,-5.28762931269257,-2.22502940817151,-5.0926741668125,5.25954372413907,-4.08368310750107,2.07178637756029,-2.46184018260159,-4.08112096152576,-2.38123550957324e-07
"boot_params.891",5.16353173327026,-0.700775715682489,-0.626186048679482,0.0505130292687176,-0.326884326096185,-0.544383539957472,-0.322678044781643,-0.137208976267832,-0.027030756032944,-0.0901569183203895,0.0610965865877032,0.0923006922249626,0.835230156507543,-2.09060837723179,-2.85564725875347,-3.35762765365285,-5.98759419772573,-2.57707537935052,-5.2740960933424,5.99059950387482,-4.78533811988433,2.34131242977151,-2.82885537846682,-4.54259664618862,-2.84395759354222e-07
"boot_params.892",4.84245037321739,-0.733864946978543,-0.712439337759285,0.0503024464027074,-0.322176678374724,-0.526770464579269,-0.377538118886095,-0.139881032629959,-0.0280814657598743,-0.104708742920417,0.0299598963880265,0.0812587474946546,0.816137363700056,-1.82190590131184,-2.53978192397428,-3.03405105764687,-5.1673464684321,-2.27905575109552,-4.81317607007087,5.38332568956859,-4.12121134769768,2.11380955601619,-2.48662596552162,-3.93433985183841,-2.45867035013237e-07
"boot_params.893",4.76623177515806,-0.692466135852989,-0.611402337727959,0.051490996847429,-0.306703457912774,-0.582751759178637,-0.366632551691988,-0.112796479721105,-0.0482767432213101,-0.0865567042526165,0.0220396823033648,0.0889647637814538,0.791391582394373,-1.7978175909956,-2.45166473518091,-2.92269747751865,-4.90500585419806,-2.28527748300621,-4.91875361460322,5.22852780648196,-3.93378779354518,2.07290771688283,-2.42967051663768,-4.14159827348511,-2.37212718027001e-07
"boot_params.894",4.91576701021844,-0.732604265406788,-0.655123524893652,0.0413694216319824,-0.315644063476973,-0.589150528956272,-0.366035395862995,-0.118217337578093,-0.0498601036940104,-0.0917492185844004,-0.00748570211609619,0.0649964524936961,0.817172523419821,-1.84985603762706,-2.54248427552571,-3.00495538216951,-4.88946204690903,-2.33989428580808,-4.94383121371875,5.50163078174015,-3.91227118953452,2.15638781572002,-2.56927354446288,-4.30828965128006,-2.53446680131982e-07
"boot_params.895",4.88981369656808,-0.723995798069392,-0.663491622085649,0.0402853032705735,-0.320221519596605,-0.550527908316605,-0.363673131589301,-0.115418937045709,-0.0248864836219311,-0.0559518214487096,0.0742732080557015,0.103941336078194,0.81783624081146,-1.87448270519986,-2.54325811799199,-3.13830619478465,-5.26234807129683,-2.37805978576869,-4.82093219240996,5.48322606895438,-4.13334061244875,2.16224981656643,-2.5476854519256,-4.03330315737358,-2.52656970163174e-07
"boot_params.896",4.82041397884541,-0.678241896172619,-0.669286558663717,0.0588978694471841,-0.34972755337369,-0.574076392020588,-0.350013045798163,-0.124358457441755,-0.0467636400409833,-0.0806791999557689,0.0368522916152609,0.0846611754871716,0.817158375457595,-1.81230438420757,-2.46685812511023,-2.98564789731978,-5.24426378447086,-2.28501112003543,-4.81638849595175,5.30708595101011,-4.04136021561077,2.08829946788029,-2.52007483112262,-3.92695323337326,-2.42451456667247e-07
"boot_params.897",4.78491135365015,-0.72813732359149,-0.634443778363561,0.0888274065471418,-0.351961484041791,-0.533823741941365,-0.34046200954268,-0.117789163666289,-0.0178054430402424,-0.0651948974851433,0.0615979066749641,0.112930086708748,0.851681301740561,-1.78862332769215,-2.49691603796448,-3.04883995004255,-5.524919426578,-2.26925379861194,-4.68819018806254,5.40371303654829,-3.90040362169298,2.14520507512323,-2.42062424113723,-4.09267359048083,-2.45666126086007e-07
"boot_params.898",5.05143709102755,-0.680994224958355,-0.578326263460921,0.0440067659152336,-0.351776587587475,-0.562991987831257,-0.334564651351306,-0.0974940804597228,-0.0471433286007691,-0.066510870799858,0.0602878671496251,0.100008402310995,0.820624694338968,-2.01220669847849,-2.78765589103632,-3.17024534164795,-5.53018525891174,-2.48281525053359,-5.26354803659991,5.80412285460192,-4.3258499266911,2.27610775942608,-2.66239886754569,-4.4157782536787,-2.72165666285623e-07
"boot_params.899",4.74169813349133,-0.69630433713051,-0.551334449100204,0.0558161735777552,-0.316869323961234,-0.573257882057865,-0.31696248520782,-0.0911849328868712,-0.0448629646261443,-0.0826066033498995,0.0323601657662186,0.111994352836915,0.805814206929131,-1.73826442965075,-2.4657399241446,-2.99865448612857,-5.10121325833416,-2.30075208915097,-4.72459853399563,5.19252829456046,-3.95580164061601,2.05598645984877,-2.44553297089398,-3.79186869290806,-2.34694864124851e-07
"boot_params.900",4.92178650192629,-0.69213757246939,-0.617304262139064,0.0516870127464631,-0.329129806777543,-0.569258153379045,-0.337368613609262,-0.107803171311704,-0.0364175415141633,-0.0554988024119711,0.0417921795849347,0.119765744806442,0.806948373447896,-1.88945822630674,-2.63097615578859,-3.1446826078474,-5.45758768808715,-2.40674941290902,-4.72989786797794,5.46715578696547,-4.2079458343653,2.14149974087342,-2.53166724592562,-4.12175381326926,-2.53611930705208e-07
"boot_params.901",5.05790236664245,-0.715405265329871,-0.618618445923717,0.0533723168275143,-0.339999652940601,-0.555138763266835,-0.361697326211366,-0.11722717359081,-0.0219436331294782,-0.100124755888464,0.0347069710687956,0.10461031632875,0.830603950391628,-1.96077116618557,-2.75766265439273,-3.18214088892085,-5.20382914908859,-2.47032849254462,-5.06699874278888,5.77427458001292,-4.19183504923568,2.26711367004109,-2.70392516834175,-4.59390452362196,-2.71076974630681e-07
"boot_params.902",4.78702740985351,-0.691486991184472,-0.602260078976483,0.0374116715134701,-0.356388455412356,-0.586382200254542,-0.406578441737391,-0.130482472337734,-0.0611931462355659,-0.131037481401357,0.0227799878153584,0.0661362168520709,0.811674531542289,-1.74436476469329,-2.55678491852341,-3.04661265488217,-5.2606072798737,-2.27966528210234,-5.23984059051803,5.22496264977899,-3.93031093033845,2.05765328885516,-2.43542463382222,-4.02906239391031,-2.37103550955153e-07
"boot_params.903",4.93748782670336,-0.752726525949342,-0.648616591813614,0.0520953603551986,-0.327269749000609,-0.571682237247036,-0.361139968837661,-0.128146206434948,-0.0594793743747836,-0.0863329407971007,0.0543464907389845,0.0791218933163974,0.828925315020112,-1.90007594408851,-2.64365184555006,-3.17790123207241,-5.01820991862995,-2.42775840919133,-5.04688257863897,5.55669710979703,-4.14412217034053,2.2004098546314,-2.56253169381846,-4.20643806881138,-2.57110484434576e-07
"boot_params.904",5.02372782436175,-0.699375934798514,-0.613970881500584,0.0585491126438797,-0.326883175346637,-0.550851531731885,-0.371429644721694,-0.103546214208282,-0.00748735137829844,-0.102362954352364,0.0280050003731887,0.10430430464409,0.868727654268022,-1.93217054086394,-2.70827688424266,-3.18593687915373,-5.25504591323773,-2.43784128643827,-4.8166525984877,5.81787897176981,-4.09403833658732,2.29784487798893,-2.66373230569581,-4.25255655743267,-2.72117135023214e-07
"boot_params.905",4.94899773602153,-0.676417427060956,-0.648341534550676,0.0436311225811683,-0.319858799517215,-0.58492895419944,-0.344998058073274,-0.103392465389448,-0.0384022235904866,-0.05915495788604,0.0447625713838353,0.0960730923248111,0.866066526074051,-1.91586099724139,-2.69489878779454,-3.09628771889645,-5.52225975354105,-2.44304107907318,-4.65235349446408,5.70548927156977,-4.26178611377134,2.27251021703832,-2.55363076990776,-4.05063302999457,-2.64166993043791e-07
"boot_params.906",5.08243289348634,-0.725342134790038,-0.588851872403516,0.0634946216214858,-0.394056055328104,-0.56637709518331,-0.331483459873785,-0.117645469916416,0.0192561661078589,-0.0877390728181646,0.0317869519932088,0.0801864027461905,0.818950918309289,-2.01756869935146,-2.74788436612551,-3.17715275934576,-5.51637523437789,-2.57969063630413,-5.00978112325196,5.8250787490673,-4.52997028310531,2.28335947582299,-2.7250113227755,-4.31780983913813,-2.74491006147822e-07
"boot_params.907",5.15996811005075,-0.705539365865881,-0.62044835448703,0.0635852539627438,-0.287191451632086,-0.563319436260734,-0.304473092395706,-0.0665495015019046,0.00299870895368913,-0.0297643631938483,0.096842007096752,0.134666879331293,0.869074321595474,-2.05628015308731,-2.82164631444562,-3.35363919093172,-5.11635488824829,-2.58815161855065,-5.05880797765126,6.14617539013873,-4.48475721574476,2.43964168508726,-2.73611002153731,-4.24819184901032,-2.9175409435676e-07
"boot_params.908",5.03557385213471,-0.694855137444821,-0.655528707420922,0.0272237901805157,-0.343943096701756,-0.538463033281729,-0.314447108351175,-0.122002596520611,-0.0268876875539192,-0.0750675553407759,0.040392386840347,0.0959261648497246,0.847473323478423,-1.94636777723452,-2.64730046046926,-3.15206085460715,-5.60410607957104,-2.4877950590585,-5.14625472794258,5.80184870131637,-4.07744680467521,2.27471696791047,-2.64897844693733,-4.44917029512871,-2.71338148855588e-07
"boot_params.909",5.18237330057022,-0.716321313639757,-0.636827745645324,0.0152570913036266,-0.387219494209176,-0.610680283705353,-0.338089212482073,-0.143244227790974,-0.0779096197349599,-0.110498700073811,-0.00838989377452079,0.0488697512265896,0.851700640157935,-2.0501778061519,-2.815477189237,-3.3229046767627,-5.46718931163062,-2.544732133214,-5.26260699087138,5.9808378747529,-4.17880415554218,2.34872226337487,-2.77483488097512,-4.26087328382051,-2.83513285243279e-07
"boot_params.910",4.85027420906894,-0.710345838463843,-0.621039654396103,0.0602924653319319,-0.296657841845344,-0.563977838777116,-0.363416957794775,-0.0895652731823501,-0.00824731167335821,-0.0723315317696632,0.0884241656452703,0.115033519720581,0.819758846002764,-1.84918435143893,-2.58309850339887,-3.00795530627081,-5.76470530716681,-2.31583263362645,-4.96130420052358,5.41918155933362,-4.34158092188636,2.13071516863999,-2.50140773528362,-3.89453141279824,-2.48881587111315e-07
"boot_params.911",5.02447574897178,-0.718006988855199,-0.618950544430264,0.0408906124817722,-0.312548728403681,-0.564567130021013,-0.336020623024529,-0.11878252958113,-0.0218704298106959,-0.0930203573274542,0.0556990947566516,0.0927561963709836,0.800187659622004,-1.92787159810043,-2.69083506396666,-3.20328036686587,-5.26332650571716,-2.44456734774704,-4.98712434040574,5.68487901336259,-4.0142794888217,2.21618090455818,-2.65414176369316,-4.65281807787842,-2.66163658962534e-07
"boot_params.912",4.94307360712237,-0.705058333705116,-0.719736696411586,0.0109558326570748,-0.374352945914383,-0.598369765437449,-0.396273965985209,-0.1500737454313,-0.0856592553020523,-0.0776900469161584,0.0129534803392418,0.0626243750459669,0.818630095010234,-1.86060306918036,-2.58889823623421,-3.07441279162947,-4.87223746811127,-2.33790122626477,-5.16374531547625,5.51827207412718,-4.23536362435642,2.17312599551502,-2.61076925489035,-4.280516679117,-2.54829400693667e-07
"boot_params.913",4.8969124927928,-0.677955849457983,-0.598060552333237,0.0395970547097487,-0.344736463148376,-0.542386134463014,-0.337579035696967,-0.132424564980754,-0.029028951983748,-0.0813117208305868,0.0517460091508022,0.0966814383219482,0.849274342114167,-1.85912911875453,-2.54552271045765,-2.99049860347986,-5.12512253739883,-2.36869499791933,-4.79122563412375,5.58433613339379,-4.41639499112475,2.22297950419829,-2.57939998990068,-4.23903821395178,-2.57098776774809e-07
"boot_params.914",5.06418234112621,-0.693481911018328,-0.642634805302698,0.0233308073054338,-0.347190032866019,-0.604545326795241,-0.362577155994689,-0.103005137747335,-0.0363694477652819,-0.0811877162789217,0.0397569655740523,0.082116350651751,0.832226825576333,-1.99512933441897,-2.68288406409753,-3.18413263792961,-5.00979609081975,-2.53331147223756,-5.26008950978457,5.76891953323475,-4.06196050510129,2.26264174754934,-2.66386331830648,-4.27574791059808,-2.70991888443635e-07
"boot_params.915",5.08351640154323,-0.674600734110431,-0.702953608492906,0.055052465700171,-0.330917497993906,-0.527108915046056,-0.367120935432969,-0.0996946760463252,-0.0284306040903077,-0.102357766231134,0.0273232348422126,0.120049925936434,0.820805409447151,-2.04692911332132,-2.72414313884746,-3.12329270133836,-5.21000293790961,-2.50227414772524,-5.24294737495591,5.81339747164744,-4.36523302925277,2.27499458661252,-2.65642982301516,-4.25063571793785,-2.73942350116562e-07
"boot_params.916",5.17849283256915,-0.714981587241306,-0.661299844453117,0.0746842480649851,-0.322602444754123,-0.53072237909713,-0.316411128800622,-0.0683529060526105,-0.0191415152201352,-0.0278762146020934,0.0299430953039239,0.124211574647174,0.880041556966586,-2.10240493182116,-2.79671256816595,-3.23040814954497,-5.40761135530131,-2.56047586474159,-5.21431365312579,6.1507445122639,-4.46399750486622,2.4276611805624,-2.71270966391604,-4.55533731811535,-2.92304612541506e-07
"boot_params.917",5.07366083394671,-0.720410024787276,-0.667152842829411,0.0471161188822756,-0.312192246114477,-0.5773680208831,-0.350288532883077,-0.111438512244532,-0.0557856785331685,-0.0868544749381608,0.0496877004416625,0.0837511585135323,0.862385109955682,-1.99618547063143,-2.68855045495559,-3.25310407834211,-5.48598414559231,-2.44825994824873,-5.12640970827981,5.85255161587559,-4.10544636365836,2.31636487417897,-2.73057837242051,-4.36919004477703,-2.7493501503163e-07
"boot_params.918",5.04483091972416,-0.748431739835935,-0.583823622882325,0.0819340771857976,-0.351139027327569,-0.547246599691647,-0.364991704175599,-0.118182649915733,-0.0309295053486893,-0.0559598788729696,0.043343804731595,0.110004784895693,0.866962527202246,-2.06469705446028,-2.72580350458766,-3.18559902604257,-5.24860967698694,-2.45300742204523,-4.917005096794,5.8615270023404,-4.32058906314377,2.31606279771875,-2.65053447114114,-4.37673538727696,-2.74417209536075e-07
"boot_params.919",4.6141320187229,-0.740162262540834,-0.650167034205071,0.0339423923061578,-0.332713933808117,-0.593008510984009,-0.375928407096802,-0.0897040750335362,-0.0602509860735674,-0.100777627631444,0.038030710258402,0.0603248568184864,0.783191074236717,-1.69617862037937,-2.41552944786869,-2.71207615578627,-4.58511824481876,-2.12308384990045,-4.83964725180048,4.86672490089491,-3.88762103714711,1.92404821045208,-2.31708892657724,-3.88726460269955,-2.1586373866164e-07
"boot_params.920",5.07963254481635,-0.712869334058904,-0.618797754106525,0.0471102665527035,-0.300496095361706,-0.542828097008957,-0.29674888340775,-0.108200273180654,-0.0189486223717495,-0.0567866374309246,0.0584035312706734,0.109905821669353,0.829194371649039,-2.04513374962637,-2.72117726763951,-3.18623234939909,-5.12309067743549,-2.52975989176291,-5.15677393499119,5.88546797059354,-4.18422250988665,2.30772538546139,-2.70469766191002,-4.22351221230938,-2.77295184415675e-07
