"","(Intercept)","seasonSpring","seasonSummer","seasonWinter","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.7960",3.60963480356215,-0.0632529618026289,-0.550679429063551,-0.229598563012549,0.796551509007302,-1.79444798047813,-2.51005498535431,-3.02146642651585,-5.29282343807762,-2.28166615928738,-4.45052857863028,5.24017973903721,-3.88986971850356,2.03891215656111,-2.45838684241492,-4.06775704791788,-1.69614989264708
"boot_params.7961",3.62225705721972,-0.0620507970489257,-0.547860551170166,-0.224162713009769,0.791955824163854,-1.81002838875957,-2.60868606974547,-3.07516878181686,-5.05880350137333,-2.37990185255387,-4.90653781525649,5.32013825691057,-4.23110041334551,2.08464707455048,-2.48790629110779,-4.07510147865501,-1.73291597874178
"boot_params.7962",3.71392169690826,-0.0562512727474256,-0.542544104898595,-0.247334913159605,0.839964481719564,-2.0088584521716,-2.72234035775312,-3.25032665236215,-5.20107605913592,-2.53169730229524,-5.12712322483317,5.87109145283596,-4.28586382557709,2.30737070578603,-2.71001291057017,-4.3117081584671,-1.96305141409009
"boot_params.7963",3.68082884796891,-0.0761056117929843,-0.568177395355138,-0.253679111167793,0.838809321518072,-1.93677694159702,-2.6131966033085,-3.13255788166747,-4.6935218832327,-2.45880972111217,-5.24238598296101,5.63608093704177,-4.21650599764372,2.20819010233978,-2.55633311953656,-4.38359977434787,-1.86209738496918
"boot_params.7964",3.69728758261303,-0.0571588301069311,-0.553177707081182,-0.254212665052179,0.822608916482024,-1.96686905779821,-2.69094584682891,-3.19598389122238,-5.21333427953773,-2.44193055406625,-4.6833221046235,5.71200604220368,-4.36982534278009,2.22220965131377,-2.72029110259778,-4.17006632369127,-1.89683309730722
"boot_params.7965",3.67808578038264,-0.0662513647340753,-0.556409745703876,-0.23118685317285,0.821198904905277,-1.94422955969358,-2.59621827485718,-3.15158327180512,-5.24065692102408,-2.44747480302934,-4.90993817066058,5.5886566406716,-4.16885054307251,2.18836268444521,-2.63114078918967,-4.21166502067033,-1.84916342011082
"boot_params.7966",3.67241116030839,-0.0789979407556229,-0.554247763979148,-0.223845325330597,0.828653726589857,-1.92155975223348,-2.5629612569495,-3.11110240521325,-5.17528031665966,-2.43594954992006,-5.10086301469813,5.65886294747489,-4.24354548174809,2.2388608008943,-2.63176531764187,-4.22076922703185,-1.87072782586235
"boot_params.7967",3.75061038436792,-0.0770297624360035,-0.550227604795836,-0.242943181379756,0.799394448873091,-2.0436543075696,-2.76409623643322,-3.23417099518905,-5.63181150060089,-2.50862753606172,-5.1261783939977,5.79005572631695,-4.45843873787729,2.25222676874951,-2.72741270108213,-4.30131672238384,-1.94635124283567
"boot_params.7968",3.56510545426131,-0.0605396002413169,-0.56105555233101,-0.215615731220808,0.778984941417038,-1.72220945659731,-2.4302143973708,-2.87002934709907,-4.63295210842597,-2.15985422975615,-4.46775706410601,5.05571304989822,-4.00173310723059,1.98022271595215,-2.37458162323739,-4.04617690107219,-1.61617258895018
"boot_params.7969",3.66070554073695,-0.0742599138464951,-0.596614315302294,-0.258378746648695,0.827704283121577,-1.84459258781541,-2.64258248500188,-3.07293088591546,-5.07605257011104,-2.3858014727158,-4.98219300848457,5.56179703659351,-4.03188342786811,2.19822953828364,-2.59432147466251,-4.18445726687156,-1.82784999750585
"boot_params.7970",3.75835316146013,-0.0879215789892876,-0.567803037394928,-0.255354621427042,0.814848265719638,-2.03484294635503,-2.77097179039059,-3.25194450684328,-5.58788812666043,-2.53334693841631,-5.20285996279367,5.84465958203067,-4.68847283373399,2.29147502728067,-2.73616502551433,-4.30585067764688,-1.96465156240571
"boot_params.7971",3.60938877818487,-0.0802811262964957,-0.541311295585775,-0.257292201455005,0.823976278673727,-1.78804340494686,-2.51924744673173,-2.97653845637984,-5.29703419196887,-2.28894416455776,-5.18603095773577,5.31958530760177,-4.27119943494732,2.10250659258832,-2.52055414376378,-3.78799075768597,-1.72216098140746
"boot_params.7972",3.6910178820013,-0.0943724663904392,-0.590042794958673,-0.241183367763313,0.803682834509886,-1.91205636874471,-2.6601012025691,-3.14202042750124,-5.79796027967952,-2.39578198680089,-5.06663394433579,5.52362153036953,-4.26539627707074,2.16297054976892,-2.52604350919049,-4.06799953175359,-1.82212386146194
"boot_params.7973",3.63478414206223,-0.0671865530321292,-0.549132771097057,-0.266413899808864,0.771103440944652,-1.792920191489,-2.49631064594951,-3.06913021412058,-4.95672511258681,-2.37686289110518,-4.52816550869554,5.1960998971778,-3.87422785934835,2.01663171815001,-2.42054328112325,-4.18121050944246,-1.68752717386071
"boot_params.7974",3.67796322470611,-0.0743643451652322,-0.554251152635543,-0.243063671428316,0.835430523703238,-1.93520504529955,-2.63539382102376,-3.20811577137455,-4.9097795396718,-2.4255129579935,-4.91222016053546,5.74489266608729,-4.17143982313962,2.27419151512873,-2.60221968641558,-4.06586096501228,-1.90174418449955
"boot_params.7975",3.67537947713141,-0.0889132899449253,-0.565342128681872,-0.248914820148141,0.826325462866429,-1.90908685293072,-2.5800436805215,-2.99195818748671,-5.05298665880277,-2.4188369860307,-4.80754032499448,5.53379646506911,-4.36016201652494,2.16784581391363,-2.5825216490304,-4.26283899147526,-1.8208517976951
"boot_params.7976",3.6376158309788,-0.070270035983048,-0.563565389043391,-0.251197122571204,0.847826419017155,-1.88889307471593,-2.6209160935851,-3.03156934130115,-4.79537314823593,-2.34364110899027,-4.66531492712112,5.54706857773473,-4.0616304990472,2.19387285952968,-2.53214275658042,-4.22027898671616,-1.81785055477306
"boot_params.7977",3.75122603707377,-0.0646166548430814,-0.559742656839894,-0.249833334102258,0.83335308547618,-2.06475874719158,-2.83599846218805,-3.25845263471177,-5.87905035961102,-2.61938200614088,-4.95572816480656,5.98724810391272,-4.13643783399819,2.32415948267568,-2.7531988195263,-4.40875938257713,-2.016970584452
"boot_params.7978",3.59189853473966,-0.0632036559336357,-0.545132154160663,-0.243682818436901,0.815533064513254,-1.75111974398995,-2.48421608621902,-2.89703613545103,-4.92842166463192,-2.28813301394819,-4.59096144545739,5.23805334502354,-4.35608989761747,2.05208904539248,-2.47563504756725,-3.91044539932765,-1.68906888600739
"boot_params.7979",3.64358596759003,-0.0541369511869871,-0.548148976284412,-0.226254772987621,0.79295589764442,-1.90466894596802,-2.6630471147569,-3.10712348294545,-5.54703088136897,-2.34033186736634,-5.54632412682639,5.45582371344625,-4.19318132482037,2.13242062242624,-2.55436285238241,-4.00780289676958,-1.78836115316476
"boot_params.7980",3.72146947793346,-0.0669909552408915,-0.555310447848127,-0.259194980949532,0.81660709054455,-1.99102266040499,-2.76288050120464,-3.23852778093352,-5.29942995975601,-2.51035952200521,-5.18946647690553,5.73321375867596,-4.19542654214391,2.23863368015223,-2.74960944334653,-4.23614397869259,-1.91481896572498
"boot_params.7981",3.66097954949146,-0.0454060276020161,-0.552874350285007,-0.238888356703272,0.821027622508307,-1.94720621608694,-2.62557022114598,-3.00424438483512,-5.26889048140479,-2.4497535686115,-5.21686791164115,5.65887978711484,-4.10697163437752,2.23780670340163,-2.7003268680589,-4.12808097654858,-1.86923963473541
"boot_params.7982",3.60268704481022,-0.0722490542178106,-0.5537167598402,-0.232013831838508,0.812203394726108,-1.82163100347358,-2.57640715799887,-2.90313735618644,-5.30314811402286,-2.32786667206023,-4.95924619784428,5.31877700718551,-4.1830947828003,2.0902800268084,-2.45587554519318,-4.08015519065464,-1.72335019107723
"boot_params.7983",3.60524465326069,-0.0634925850634,-0.593819714894759,-0.236521188870853,0.804702484267318,-1.78745970248338,-2.47835778660535,-2.96759559632512,-4.79799065270624,-2.25148848513609,-4.86368186164138,5.28559982996142,-4.06495555588288,2.0788814631034,-2.51969850692778,-4.06793166948793,-1.70801183274004
"boot_params.7984",3.56938128257451,-0.0818503341053628,-0.549512045498808,-0.223307329123951,0.830733088864988,-1.70821348850723,-2.40614462729014,-2.86779144480218,-5.36779095801605,-2.28267399875371,-4.66142114346499,5.20819308142906,-3.8737269304982,2.05913166460518,-2.46128793369615,-3.78897643662702,-1.6706521864069
"boot_params.7985",3.6990289755289,-0.0842343090603097,-0.562266289748509,-0.252898060949581,0.817185439152114,-1.98313824487178,-2.66496696390621,-3.11426190286493,-5.33088702567683,-2.49509403584699,-5.21661274293204,5.73956181915033,-4.38591239930228,2.26351867665439,-2.64985661341554,-4.43308588421142,-1.9069886399064
"boot_params.7986",3.72955824521716,-0.0711632641015989,-0.579459084306072,-0.258972277383998,0.866937658247025,-2.00313506742932,-2.78326696381679,-3.27915014775314,-5.20633021837234,-2.58862517458171,-5.23019216541013,5.99914002377169,-4.6059302543087,2.35329311605328,-2.70055832016353,-4.25290747737587,-2.01270581797123
"boot_params.7987",3.74540807914605,-0.0659724997263084,-0.572807520300332,-0.261208811378497,0.824642335955119,-2.00484642273071,-2.77482191356883,-3.2933703123247,-5.33345952684512,-2.52488847412993,-5.09671032920797,5.97347190429001,-4.38777306907346,2.33694418945465,-2.68823655967568,-4.263642334122,-2.0093352013329
"boot_params.7988",3.61202424804101,-0.0526671779982774,-0.526404748344051,-0.219261879965191,0.788121276665158,-1.84370837099092,-2.54216463255337,-2.8864650973389,-5.20708893424073,-2.27110088185783,-5.21788459946047,5.22654022939307,-3.88583037904888,2.03074372393802,-2.46017489548794,-4.19691664446324,-1.6945708702021
"boot_params.7989",3.68198959919179,-0.0753698472235426,-0.574773047722207,-0.228921312029948,0.856940036000603,-1.96390140768183,-2.68802528046067,-3.09154502280055,-5.09915870368064,-2.38642825076191,-5.01927186197095,5.71209094607025,-4.28385727937285,2.24140055890766,-2.52671689369468,-4.12632116813722,-1.89245881974092
"boot_params.7990",3.58652467320751,-0.0708444248340795,-0.544157265395119,-0.22645323378076,0.842979609717572,-1.81687383107212,-2.48569154068117,-2.91638192541371,-5.51951714264573,-2.29239067877925,-4.45918594540129,5.33978767456637,-4.02572998364773,2.10930557873682,-2.49090173146151,-3.87320259616395,-1.72469344160974
"boot_params.7991",3.74915247310175,-0.0674217330599964,-0.550237753415291,-0.228542768868278,0.866324822957985,-2.07621605695313,-2.87253107685049,-3.31075239271219,-5.43409533546585,-2.58149106919059,-4.86180978017263,6.08378647739614,-4.48147203267533,2.3875989068474,-2.81270045965441,-4.56310363443237,-2.05319296621708
"boot_params.7992",3.62888355302094,-0.0576820266371771,-0.560422187703727,-0.230792779011364,0.782032065522481,-1.85076509658352,-2.54594725246052,-2.98672652213994,-5.2473155967524,-2.30926489119896,-4.69560282369074,5.32581135384993,-4.08378638186677,2.07890112483404,-2.43573302276357,-4.3380979085593,-1.73837857703391
"boot_params.7993",3.69200357817685,-0.0523073997703311,-0.572006913543788,-0.242129836499542,0.838519770335546,-1.92805660615056,-2.681343191741,-3.10136707105028,-5.23965737837137,-2.46875086866942,-5.1710568166881,5.73558261706231,-4.25525491170001,2.24054488639955,-2.58867689595807,-4.39170678888088,-1.9058651841223
"boot_params.7994",3.72522129086869,-0.0799376356128506,-0.568784890869717,-0.266308294144173,0.824985785840898,-1.97525549078862,-2.73202279844228,-3.16788043357272,-5.19029370495407,-2.49261232373333,-5.27992927488715,5.85586491762713,-4.26070568857116,2.29618662505267,-2.67954464957688,-4.46790624979657,-1.95509656857963
"boot_params.7995",3.65639897692387,-0.071317788086026,-0.585259432438325,-0.234890040628742,0.808756990327212,-1.86855006836382,-2.64499386176031,-3.04730680439717,-5.03100521547228,-2.39158727122797,-4.94929756512373,5.48326600438301,-4.21314367448482,2.14728988628279,-2.53442048216665,-4.12878205923768,-1.7975977358349
"boot_params.7996",3.68542741479938,-0.0786967436962968,-0.562985757952989,-0.242477711653546,0.824176720549217,-1.91601347369506,-2.63428753920591,-3.19254341624907,-5.27592061793785,-2.43606081726685,-5.15957339445702,5.63166810548666,-4.13671529257164,2.20836606286735,-2.57059490800388,-4.30948671427658,-1.86258521007046
"boot_params.7997",3.54084721813565,-0.0706118232134127,-0.569075147801872,-0.248177503527181,0.802409504641957,-1.66037759844953,-2.31146583426722,-2.82360465779641,-5.21887517557265,-2.14762965581575,-4.78090343061325,5.02387437860673,-3.80328162436979,1.99961715308949,-2.43048543256804,-3.83493968123946,-1.58953531921096
"boot_params.7998",3.62325270415942,-0.0612582336051699,-0.5733468684655,-0.235112388712105,0.796636416129612,-1.78513071169152,-2.47011151443377,-2.98650630119303,-5.17549578891089,-2.31774392741619,-4.93597283398119,5.26895388089412,-4.24526362246734,2.05615053419938,-2.49373799282926,-4.11284284743855,-1.71063754550937
"boot_params.7999",3.61111904817534,-0.0654815058305535,-0.557673907772591,-0.215022925944051,0.819926097451096,-1.81866321576154,-2.48760693677077,-2.98070041632332,-5.03061623173221,-2.27724997524138,-5.4005149886761,5.34292420214699,-3.99601307701211,2.09527994656136,-2.51510568243898,-3.96501012341377,-1.73787445876478
"boot_params.8000",3.62325478484594,-0.0581916426181798,-0.550618578301013,-0.234269816573551,0.825412521397444,-1.86013376190628,-2.57363237066449,-3.08280225513991,-4.8895331178402,-2.32305619121159,-5.11171180016314,5.45742619633233,-4.19428065909967,2.14838198840907,-2.49338817742353,-4.23877549369944,-1.78011153654078
