"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-06","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","75411","","","","0"
"2018-07","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","75911","","","","0"
"2018-08","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","77065","","","","0"
"2018-09","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","77431","","","","0"
"2018-10","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","72261","","","","0"
"2018-11","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","73982","","","","0"
"2018-12","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","74664","","","","0"
"2019-01","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","73253","","","","0"
"2019-02","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","72012","","","","0"
"2019-03","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","76541","","","","0"
"2019-04","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","78306","","","","0"
"2019-05","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","78740","","","","0"
"2019-06","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","77525","","","","0"
"2019-07","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","78581","","","","0"
"2019-08","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","78648","","","","0"
"2019-09","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","77313","","","","0"
"2019-10","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","76551","","","","0"
"2019-11","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","72850","","","","0"
"2019-12","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","75283","","","","0"
"2020-01","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","77684","","","","0"
"2020-02","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","78694","","","","0"
"2020-03","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","76114","","","","0"
"2020-04","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","65797","","","","0"
"2020-05","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","73441","","","","0"
"2020-06","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","75198","","","","0"
"2020-07","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","77469","","","","0"
"2020-08","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","78255","","","","0"
"2020-09","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","80451","","","","0"
"2020-10","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","84676","","","","0"
"2020-11","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","85732","","","","0"
"2020-12","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","84402","","","","0"
"2021-01","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","83433","","","","0"
"2021-02","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","84665","","","","0"
"2021-03","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","83979","","","","0"
"2021-04","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","84623","","","","0"
"2021-05","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","86091","","","","0"
"2021-06","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","80091","","","","0"
"2021-07","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","81279","","","","0"
"2021-08","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","83592","","","","0"
"2021-09","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","84931","","","","0"
"2021-10","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","85909","","","","0"
"2021-11","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","85246","","","","0"
"2021-12","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","87337","","","","0"
"2022-01","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","86483","","","","0"
"2022-02","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","86471","","","","0"
"2022-03","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","88760","","","","0"
"2022-04","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","88900","","","","0"
"2022-05","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","91332","","","","0"
"2022-06","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","97515","","","","0"
"2022-07","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","92718","","","","0"
"2022-08","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","92845","","","","0"
"2022-09","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","89043","","","","0"
"2022-10","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","90847","","","","0"
"2022-11","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","90625","A","","","0"
"2022-12","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","89672","A","","","0"
"2023-01","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","96548","B","","","0"
"2023-02","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","94197","B","","","0"
"2023-03","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","92233","B","","","0"
"2023-04","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","94491","A","","","0"
"2023-05","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","96369","A","","","0"
"2023-06","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","98876","A","","","0"
"2023-07","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","106350","B","","","0"
"2023-08","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","104170","B","","","0"
"2023-09","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","97332","A","","","0"
"2023-10","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","94917","A","","","0"
"2023-11","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","96237","A","","","0"
"2023-12","Yukon","2016A000260","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432282","21.1.1.2.12","98551","A","","","0"
"2017-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","65317","","","","0"
"2017-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","65745","","","","0"
"2017-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","65613","","","","0"
"2017-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","63711","","","","0"
"2017-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66732","","","","0"
"2017-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66558","","","","0"
"2017-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66909","","","","0"
"2017-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68227","","","","0"
"2017-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66192","","","","0"
"2017-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","67616","","","","0"
"2017-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","67956","","","","0"
"2017-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","71062","","","","0"
"2018-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","70699","","","","0"
"2018-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68003","","","","0"
"2018-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68842","","","","0"
"2018-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","69176","","","","0"
"2018-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","69689","","","","0"
"2018-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68880","","","","0"
"2018-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68905","","","","0"
"2018-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66643","","","","0"
"2018-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","70426","","","","0"
"2018-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68567","","","","0"
"2018-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68362","","","","0"
"2018-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","67340","","","","0"
"2019-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","69874","","","","0"
"2019-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","69771","","","","0"
"2019-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68637","","","","0"
"2019-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","67990","","","","0"
"2019-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","67294","","","","0"
"2019-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66687","","","","0"
"2019-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","65515","","","","0"
"2019-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","67379","","","","0"
"2019-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","69137","","","","0"
"2019-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68504","","","","0"
"2019-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66971","","","","0"
"2019-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66631","","","","0"
"2020-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68809","","","","0"
"2020-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","71584","","","","0"
"2020-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","68894","","","","0"
"2020-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","62612","","","","0"
"2020-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75116","","","","0"
"2020-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","74249","","","","0"
"2020-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","78153","","","","0"
"2020-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","79255","","","","0"
"2020-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77544","","","","0"
"2020-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77240","","","","0"
"2020-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","80479","","","","0"
"2020-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","80499","","","","0"
"2021-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","80023","","","","0"
"2021-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77909","","","","0"
"2021-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","82525","","","","0"
"2021-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","81628","","","","0"
"2021-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","73538","","","","0"
"2021-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","76033","","","","0"
"2021-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77315","","","","0"
"2021-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77007","","","","0"
"2021-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","72566","","","","0"
"2021-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","76360","","","","0"
"2021-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77647","","","","0"
"2021-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","78627","","","","0"
"2022-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","74289","","","","0"
"2022-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","72514","","","","0"
"2022-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75095","","","","0"
"2022-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","76390","","","","0"
"2022-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","79560","","","","0"
"2022-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","79997","","","","0"
"2022-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75487","","","","0"
"2022-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75755","","","","0"
"2022-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","78038","","","","0"
"2022-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","78987","","","","0"
"2022-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75116","A","","","0"
"2022-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75236","A","","","0"
"2023-01","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","78968","B","","","0"
"2023-02","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","78786","A","","","0"
"2023-03","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75055","A","","","0"
"2023-04","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","76584","B","","","0"
"2023-05","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","79108","A","","","0"
"2023-06","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","75006","A","","","0"
"2023-07","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","77513","B","","","0"
"2023-08","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","58124","B","","","0"
"2023-09","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","66448","A","","","0"
"2023-10","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","84860","B","","","0"
