"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2369089","A","","","0"
"2023-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2234486","A","","","0"
"2023-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2215969","A","","","0"
"2023-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2224585","A","","","0"
"2023-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2273037","A","","","0"
"2023-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2198507","A","","","0"
"2023-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2194497","A","","","0"
"2023-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2232767","A","","","0"
"2023-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2255147","A","","","0"
"2023-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2264883","A","","","0"
"2023-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556512","13.1.1.2.11","2270681","B","","","0"
"2022-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2090269","","","","0"
"2022-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2144870","","","","0"
"2022-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2161744","","","","0"
"2022-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2083495","","","","0"
"2022-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2229843","","","","0"
"2022-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2214811","","","","0"
"2022-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2210276","","","","0"
"2022-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2231006","","","","0"
"2022-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2209132","","","","0"
"2022-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2260312","","","","0"
"2022-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2288205","A","","","0"
"2022-12","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2275146","A","","","0"
"2023-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2369089","A","","","0"
"2023-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2234486","A","","","0"
"2023-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2215969","A","","","0"
"2023-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2224585","A","","","0"
"2023-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2273037","A","","","0"
"2023-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2198507","A","","","0"
"2023-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2194497","A","","","0"
"2023-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2230959","A","","","0"
"2023-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2252106","A","","","0"
"2023-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","2262529","A","","","0"
"2023-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150076","13.1.1.2.10","","..","","","0"
"2022-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2090269","","","","0"
"2022-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2144870","","","","0"
"2022-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2161744","","","","0"
"2022-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2083495","","","","0"
"2022-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2229843","","","","0"
"2022-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2214811","","","","0"
"2022-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2210276","","","","0"
"2022-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2231006","","","","0"
"2022-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2209132","","","","0"
"2022-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2260312","","","","0"
"2022-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2288205","A","","","0"
"2022-12","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2275146","A","","","0"
"2023-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2369089","A","","","0"
"2023-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2234486","A","","","0"
"2023-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2215969","A","","","0"
"2023-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2224585","A","","","0"
"2023-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2273037","A","","","0"
"2023-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2198507","A","","","0"
"2023-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2195423","A","","","0"
"2023-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2232034","A","","","0"
"2023-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","2259798","B","","","0"
"2023-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","","..","","","0"
"2023-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618463","13.1.1.2.9","","..","","","0"
"2022-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2090269","","","","0"
"2022-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2144870","","","","0"
"2022-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2161744","","","","0"
"2022-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2083495","","","","0"
"2022-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2229843","","","","0"
"2022-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2214811","","","","0"
"2022-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2210276","","","","0"
"2022-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2231006","","","","0"
"2022-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2209132","","","","0"
"2022-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2260312","","","","0"
"2022-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2288205","A","","","0"
"2022-12","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2275146","A","","","0"
"2023-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2369089","A","","","0"
"2023-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2234486","A","","","0"
"2023-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2215969","A","","","0"
"2023-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2224585","A","","","0"
"2023-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2273037","A","","","0"
"2023-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2194478","A","","","0"
"2023-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2192417","A","","","0"
"2023-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","2227979","B","","","0"
"2023-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","","..","","","0"
"2023-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","","..","","","0"
"2023-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694624","13.1.1.2.8","","..","","","0"
"2022-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2090269","","","","0"
"2022-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2144870","","","","0"
"2022-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2161744","","","","0"
"2022-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2083495","","","","0"
"2022-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2229843","","","","0"
"2022-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2214811","","","","0"
"2022-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2210276","","","","0"
"2022-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2231006","","","","0"
"2022-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2209132","","","","0"
"2022-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2260312","","","","0"
"2022-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2288205","A","","","0"
"2022-12","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2275146","A","","","0"
"2023-01","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2369089","A","","","0"
"2023-02","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2234486","A","","","0"
"2023-03","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2215969","A","","","0"
"2023-04","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2224585","A","","","0"
"2023-05","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2271799","A","","","0"
"2023-06","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2188531","A","","","0"
"2023-07","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","2187098","B","","","0"
"2023-08","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","","..","","","0"
"2023-09","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","","..","","","0"
"2023-10","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","","..","","","0"
"2023-11","Manitoba","2016A000246","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567105056","13.1.1.2.7","","..","","","0"
"2022-01","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2016840","","","","0"
"2022-02","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2049255","","","","0"
"2022-03","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2024775","","","","0"
"2022-04","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2048833","","","","0"
"2022-05","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2070236","","","","0"
"2022-06","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2110529","","","","0"
"2022-07","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2069413","","","","0"
"2022-08","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2110437","","","","0"
"2022-09","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2119847","","","","0"
"2022-10","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2172581","","","","0"
"2022-11","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2160407","A","","","0"
"2022-12","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2140771","A","","","0"
"2023-01","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2197969","A","","","0"
"2023-02","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2097761","A","","","0"
"2023-03","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2059956","A","","","0"
"2023-04","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2074041","A","","","0"
"2023-05","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2018136","A","","","0"
"2023-06","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2058633","A","","","0"
"2023-07","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2084568","A","","","0"
"2023-08","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2088913","A","","","0"
"2023-09","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2148877","A","","","0"
"2023-10","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2166388","A","","","0"
"2023-11","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556573","15.1.1.2.11","2118073","B","","","0"
"2022-01","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2016840","","","","0"
"2022-02","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2049255","","","","0"
"2022-03","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2024775","","","","0"
"2022-04","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2048833","","","","0"
"2022-05","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2070236","","","","0"
"2022-06","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2110529","","","","0"
"2022-07","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2069413","","","","0"
"2022-08","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2110437","","","","0"
"2022-09","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2119847","","","","0"
"2022-10","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2172581","","","","0"
"2022-11","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2160407","A","","","0"
"2022-12","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2140771","A","","","0"
"2023-01","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2197969","A","","","0"
"2023-02","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2097761","A","","","0"
"2023-03","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2059956","A","","","0"
"2023-04","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2074041","A","","","0"
"2023-05","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2018136","A","","","0"
"2023-06","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2058633","A","","","0"
"2023-07","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2084568","A","","","0"
"2023-08","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2094363","A","","","0"
"2023-09","Saskatchewan","2016A000247","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579150137","15.1.1.2.10","2157172","A","","","0"
