"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","131942","","","","0"
"2023-03","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","93465","","","","0"
"2023-04","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","49298","","","","0"
"2023-05","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","62516","","","","0"
"2023-06","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","54648","","","","0"
"2023-07","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","70769","","","","0"
"2023-08","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","100883","","","","0"
"2023-09","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","84613","","","","0"
"2023-10","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","126506","","","","0"
"2023-11","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","143616","","","","0"
"2022-01","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","125731","","","","0"
"2022-02","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","95204","","","","0"
"2022-03","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","67802","","","","0"
"2022-04","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","41352","","","","0"
"2022-05","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","26250","","","","0"
"2022-06","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","22178","","","","0"
"2022-07","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","25964","","","","0"
"2022-08","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","24805","","","","0"
"2022-09","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","20924","","","","0"
"2022-10","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","25067","","","","0"
"2022-11","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","34910","","","","0"
"2022-12","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","48183","","","","0"
"2023-01","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","73707","","","","0"
"2023-02","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","71555","","","","0"
"2023-03","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","50545","","","","0"
"2023-04","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","35194","","","","0"
"2023-05","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","49427","","","","0"
"2023-06","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","28344","","","","0"
"2023-07","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","52902","","","","0"
"2023-08","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","35160","","","","0"
"2023-09","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","46421","","","","0"
"2023-10","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","52862","","","","0"
"2023-11","Alberta","2016A000248","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228556","10.9.2.1","86884","","","","0"
"2022-01","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","674262","","","","0"
"2022-02","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","629399","","","","0"
"2022-03","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","863418","","","","0"
"2022-04","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","729718","","","","0"
"2022-05","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","561722","","","","0"
"2022-06","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","697262","","","","0"
"2022-07","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","627180","","","","0"
"2022-08","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","643393","","","","0"
"2022-09","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","782700","","","","0"
"2022-10","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","1105920","","","","0"
"2022-11","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","818832","","","","0"
"2022-12","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","827707","","","","0"
"2023-01","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","855714","","","","0"
"2023-02","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","587954","","","","0"
"2023-03","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","783354","","","","0"
"2023-04","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","692939","","","","0"
"2023-05","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","827237","","","","0"
"2023-06","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","606513","","","","0"
"2023-07","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","815802","","","","0"
"2023-08","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","709772","","","","0"
"2023-09","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","742465","","","","0"
"2023-10","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","721396","","","","0"
"2023-11","British Columbia","2016A000259","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228676","11.9.2.1","811821","","","","0"
"2022-01","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","34","","","","0"
"2022-02","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","0","","","","0"
"2022-03","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","167","","","","0"
"2022-04","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","153","","","","0"
"2022-05","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","86","","","","0"
"2022-06","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","248","","","","0"
"2022-07","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","166","","","","0"
"2022-08","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","337","","","","0"
"2022-09","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","468","","","","0"
"2022-10","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","269","","","","0"
"2022-11","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","84","","","","0"
"2022-12","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","179","","","","0"
"2023-01","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","360","","","","0"
"2023-02","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","0","","","","0"
"2023-03","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","303","","","","0"
"2023-04","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","742","","","","0"
"2023-05","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","67","","","","0"
"2023-06","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","448","","","","0"
"2023-07","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","137","","","","0"
"2023-08","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","112","","","","0"
"2023-09","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","143","","","","0"
"2023-10","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","75","","","","0"
"2023-11","Yukon","2016A000260","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228735","12.9.2.1","146","","","","0"
"2022-01","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-02","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-03","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-04","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-05","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-06","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-07","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-08","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-09","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-10","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-11","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-12","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-01","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-02","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-03","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-04","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-05","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-06","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-07","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-08","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-09","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-10","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2023-11","Northwest Territories","2016A000261","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228824","13.9.2.1","0","","","","0"
"2022-01","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-02","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-03","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-04","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-05","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-06","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-07","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-08","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-09","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-10","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-11","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2022-12","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-01","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-02","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-03","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-04","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-05","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-06","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-07","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-08","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-09","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-10","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"
"2023-11","Nunavut","2016A000262","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228881","14.9.2.1","0","","","","0"


