"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","22509","","","","0"
"2023-05","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","17873","","","","0"
"2023-06","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","20581","","","","0"
"2023-07","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","22153","","","","0"
"2023-08","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","24493","","","","0"
"2023-09","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","23666","","","","0"
"2023-10","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","28292","","","","0"
"2023-11","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","29376","","","","0"
"2022-01","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","926367","","","","0"
"2022-02","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","842575","","","","0"
"2022-03","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","875832","","","","0"
"2022-04","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","902538","","","","0"
"2022-05","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","920843","","","","0"
"2022-06","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","1020332","","","","0"
"2022-07","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","1040690","","","","0"
"2022-08","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","984895","","","","0"
"2022-09","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","1172977","","","","0"
"2022-10","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","594071","","","","0"
"2022-11","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","891649","","","","0"
"2022-12","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","881843","","","","0"
"2023-01","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","949383","","","","0"
"2023-02","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","1093635","","","","0"
"2023-03","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","968477","","","","0"
"2023-04","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","793126","","","","0"
"2023-05","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","535073","","","","0"
"2023-06","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","662044","","","","0"
"2023-07","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","559244","","","","0"
"2023-08","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","380471","","","","0"
"2023-09","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","369130","","","","0"
"2023-10","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","540264","","","","0"
"2023-11","Alberta","2016A000248","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228504","10.4.2.1","828702","","","","0"
"2022-01","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2150","","","","0"
"2022-02","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","840","","","","0"
"2022-03","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","3355","","","","0"
"2022-04","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1979","","","","0"
"2022-05","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1782","","","","0"
"2022-06","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2064","","","","0"
"2022-07","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2733","","","","0"
"2022-08","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2651","","","","0"
"2022-09","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2342","","","","0"
"2022-10","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1391","","","","0"
"2022-11","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","4042","","","","0"
"2022-12","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","3122","","","","0"
"2023-01","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1235","","","","0"
"2023-02","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1042","","","","0"
"2023-03","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2079","","","","0"
"2023-04","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1904","","","","0"
"2023-05","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","688","","","","0"
"2023-06","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2359","","","","0"
"2023-07","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1561","","","","0"
"2023-08","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1810","","","","0"
"2023-09","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","2108","","","","0"
"2023-10","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","1917","","","","0"
"2023-11","British Columbia","2016A000259","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228624","11.4.2.1","3162","","","","0"
"2022-01","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-02","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-03","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-04","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-05","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-06","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-07","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-08","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-09","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-10","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-11","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-12","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-01","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-02","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-03","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-04","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-05","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-06","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-07","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-08","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-09","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-10","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2023-11","Yukon","2016A000260","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228716","12.4.2.1","0","","","","0"
"2022-01","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-02","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-03","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-04","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-05","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-06","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-07","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-08","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-09","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-10","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-11","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-12","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-01","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-02","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-03","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-04","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-05","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-06","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-07","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-08","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-09","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-10","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2023-11","Northwest Territories","2016A000261","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228772","13.4.2.1","0","","","","0"
"2022-01","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-02","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-03","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-04","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-05","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-06","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-07","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-08","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-09","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-10","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-11","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2022-12","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-01","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-02","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-03","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-04","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-05","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-06","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-07","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-08","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-09","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-10","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"
"2023-11","Nunavut","2016A000262","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228862","14.4.2.1","0","","","","0"


